	City	Borough	Neighborhood	VenueName	VenueCategory
1338	Toronto	Downtown Toronto	Adelaide	Mos Mos Coffee	Café
1339	Toronto	Downtown Toronto	Adelaide	The Chase	New American Restaurant
1340	Toronto	Downtown Toronto	Adelaide	deKEFIR	Ice Cream Shop
1341	Toronto	Downtown Toronto	Adelaide	Hudson's Bay	Department Store
1342	Toronto	Downtown Toronto	Adelaide	Cambridge Suites Toronto	Hotel
1343	Toronto	Downtown Toronto	Adelaide	Elgin And Winter Garden Theatres	Theater
1344	Toronto	Downtown Toronto	Adelaide	King Taps	Gastropub
1345	Toronto	Downtown Toronto	Adelaide	Terroni	Italian Restaurant
1346	Toronto	Downtown Toronto	Adelaide	Pilot Coffee Roasters	Coffee Shop
1347	Toronto	Downtown Toronto	Adelaide	Canoe	Restaurant
1348	Toronto	Downtown Toronto	Adelaide	Café Plenty	Café
1349	Toronto	Downtown Toronto	Adelaide	Bannock	Restaurant
1350	Toronto	Downtown Toronto	Adelaide	Maman	Café
1351	Toronto	Downtown Toronto	Adelaide	Nathan Phillips Square	Plaza
1352	Toronto	Downtown Toronto	Adelaide	The Gabardine	American Restaurant
1353	Toronto	Downtown Toronto	Adelaide	Eggspectation Bell Trinity Square	Breakfast Spot
1354	Toronto	Downtown Toronto	Adelaide	Design Exchange	Art Gallery
1355	Toronto	Downtown Toronto	Adelaide	Hogtown Smoke	Food Truck
1356	Toronto	Downtown Toronto	Adelaide	Boxcar Social Temperance	Bar
1357	Toronto	Downtown Toronto	Adelaide	Apple Eaton Centre	Electronics Store
1358	Toronto	Downtown Toronto	Adelaide	Hy's Steakhouse	Steakhouse
1359	Toronto	Downtown Toronto	Adelaide	Sud Forno	Bakery
1360	Toronto	Downtown Toronto	Adelaide	Indigo	Bookstore
1361	Toronto	Downtown Toronto	Adelaide	The Keg Steakhouse & Bar	Steakhouse
1362	Toronto	Downtown Toronto	Adelaide	Gyu-Kaku Japanese BBQ	Japanese Restaurant
1363	Toronto	Downtown Toronto	Adelaide	The Omni King Edward Hotel	Hotel
1364	Toronto	Downtown Toronto	Adelaide	Starbucks	Coffee Shop
1365	Toronto	Downtown Toronto	Adelaide	Hockey Hall Of Fame (Hockey Hall of Fame)	Museum
1366	Toronto	Downtown Toronto	Adelaide	Craft Beer Market	Beer Bar
1367	Toronto	Downtown Toronto	Adelaide	CF Toronto Eaton Centre	Shopping Mall
1368	Toronto	Downtown Toronto	Adelaide	Assembly Chef's Hall	Food Court
1369	Toronto	Downtown Toronto	Adelaide	Noodle King	Asian Restaurant
1370	Toronto	Downtown Toronto	Adelaide	Hawthorne Food and Drink	Gastropub
1371	Toronto	Downtown Toronto	Adelaide	Massey Hall	Concert Hall
1372	Toronto	Downtown Toronto	Adelaide	Cosmopolitan Toronto Centre Hotel & Spa	Hotel
1373	Toronto	Downtown Toronto	Adelaide	Crepe TO	Creperie
1374	Toronto	Downtown Toronto	Adelaide	M Square Coffee Co	Coffee Shop
1375	Toronto	Downtown Toronto	Adelaide	LUSH	Cosmetics Shop
1376	Toronto	Downtown Toronto	Adelaide	One King West Hotel & Residence	Hotel
1377	Toronto	Downtown Toronto	Adelaide	Ki Modern Japanese + Bar	Japanese Restaurant
1378	Toronto	Downtown Toronto	King	Banh Mi Boys	Sandwich Place
1379	Toronto	Downtown Toronto	King	UNIQLO ユニクロ	Clothing Store
1380	Toronto	Downtown Toronto	King	Silver Snail Comics	Comic Shop
1381	Toronto	Downtown Toronto	King	The Queen and Beaver Public House	Gastropub
1382	Toronto	Downtown Toronto	King	Blaze Pizza	Pizza Place
1383	Toronto	Downtown Toronto	King	Hailed Coffee	Coffee Shop
1384	Toronto	Downtown Toronto	King	Yonge-Dundas Square	Plaza
1385	Toronto	Downtown Toronto	King	Salad King	Thai Restaurant
1386	Toronto	Downtown Toronto	King	Burrito Boyz	Burrito Place
1387	Toronto	Downtown Toronto	King	Barberian's Steak House	Steakhouse
1388	Toronto	Downtown Toronto	King	Ed Mirvish Theatre	Theater
1389	Toronto	Downtown Toronto	King	DAVIDsTEA	Tea Room
1390	Toronto	Downtown Toronto	King	Jimmy's Coffee	Coffee Shop
1391	Toronto	Downtown Toronto	King	JOEY	American Restaurant
1392	Toronto	Downtown Toronto	King	Duke's Refresher + Bar	Bar
1393	Toronto	Downtown Toronto	King	Cineplex Cinemas Yonge-Dundas	Movie Theater
1394	Toronto	Downtown Toronto	King	Elmwood Spa	Spa
1395	Toronto	Downtown Toronto	King	Red Lobster	Seafood Restaurant
1396	Toronto	Downtown Toronto	King	Kinka Izakaya Original	Japanese Restaurant
1397	Toronto	Downtown Toronto	King	Urban Herbivore	Vegetarian / Vegan Restaurant
1398	Toronto	Downtown Toronto	King	The Senator Restaurant	Diner
1399	Toronto	Downtown Toronto	King	Scaddabush Italian Kitchen & Bar	Italian Restaurant
1400	Toronto	Downtown Toronto	King	CF Toronto Eaton Centre	Shopping Mall
1401	Toronto	Downtown Toronto	King	Page One Cafe	Café
1402	Toronto	Downtown Toronto	King	Nordstrom	Clothing Store
1403	Toronto	Downtown Toronto	King	Hokkaido Ramen Santouka らーめん山頭火	Ramen Restaurant
1404	Toronto	Downtown Toronto	King	Tacos 101	Taco Place
1405	Toronto	Downtown Toronto	King	Five Guys	Burger Joint
1406	Toronto	Downtown Toronto	King	MUJI	Miscellaneous Shop
1407	Toronto	Downtown Toronto	King	Chatime 日出茶太	Bubble Tea Shop
1408	Toronto	Downtown Toronto	King	The 3 Brewers	Beer Bar
1409	Toronto	Downtown Toronto	King	Japango	Sushi Restaurant
1410	Toronto	Downtown Toronto	King	Marshalls	Department Store
1411	Toronto	Downtown Toronto	King	Tim Hortons	Coffee Shop
1412	Toronto	Downtown Toronto	King	Massey Hall	Concert Hall
1413	Toronto	Downtown Toronto	King	Balzac's Coffee	Café
1414	Toronto	Downtown Toronto	King	Kinton Ramen	Ramen Restaurant
1415	Toronto	Downtown Toronto	King	Ryerson Image Centre	Art Gallery
1416	Toronto	Downtown Toronto	King	Chipotle Mexican Grill	Mexican Restaurant
1417	Toronto	Downtown Toronto	King	Panago	Pizza Place
1418	Toronto	Downtown Toronto	King	Elgin And Winter Garden Theatres	Theater
1419	Toronto	Downtown Toronto	King	Loblaws	Supermarket
1420	Toronto	Downtown Toronto	King	The Yoga Sanctuary	Yoga Studio
1421	Toronto	Downtown Toronto	King	Indigo	Bookstore
1422	Toronto	Downtown Toronto	King	Eggspectation Bell Trinity Square	Breakfast Spot
1423	Toronto	Downtown Toronto	King	GB Hand-Pulled Noodles	Chinese Restaurant
1424	Toronto	Downtown Toronto	King	Tsujiri	Tea Room
1425	Toronto	Downtown Toronto	King	Crepe Delicious	Food Court
1426	Toronto	Downtown Toronto	King	Downtown Toronto	Neighborhood
1427	Toronto	Downtown Toronto	King	Hot Topic	Clothing Store
1428	Toronto	Downtown Toronto	Richmond	Soho House Toronto	Speakeasy
1429	Toronto	Downtown Toronto	Richmond	Four Seasons Centre for the Performing Arts	Concert Hall
1430	Toronto	Downtown Toronto	Richmond	JaBistro	Sushi Restaurant
1431	Toronto	Downtown Toronto	Richmond	Shangri-La Toronto	Hotel
1432	Toronto	Downtown Toronto	Richmond	The Keg Steakhouse & Bar	Steakhouse
1433	Toronto	Downtown Toronto	Richmond	Friendly Stranger - Cannabis Culture Shop	Smoke Shop
1434	Toronto	Downtown Toronto	Richmond	Nathan Phillips Square	Plaza
1435	Toronto	Downtown Toronto	Richmond	Burrito Boyz	Burrito Place
1436	Toronto	Downtown Toronto	Richmond	Downtown Toronto	Neighborhood
1437	Toronto	Downtown Toronto	Richmond	Pai	Thai Restaurant
1438	Toronto	Downtown Toronto	Richmond	Pizzeria Libretto	Pizza Place
1439	Toronto	Downtown Toronto	Richmond	Momofuku Noodle Bar	Noodle House
1440	Toronto	Downtown Toronto	Richmond	Estiatorio Volos	Greek Restaurant
1441	Toronto	Downtown Toronto	Richmond	Byblos Toronto	Mediterranean Restaurant
1442	Toronto	Downtown Toronto	Richmond	Assembly Chef's Hall	Food Court
1443	Toronto	Downtown Toronto	Richmond	The Burger's Priest	Burger Joint
1444	Toronto	Downtown Toronto	Richmond	Bosk at Shangri-La	Asian Restaurant
1445	Toronto	Downtown Toronto	Richmond	Hy's Steakhouse	Steakhouse
1446	Toronto	Downtown Toronto	Richmond	M Square Coffee Co	Coffee Shop
1447	Toronto	Downtown Toronto	Richmond	Cafe Landwer	Café
1448	Toronto	Downtown Toronto	Richmond	Nota Bene	American Restaurant
1449	Toronto	Downtown Toronto	Richmond	Copacabana Grilled Brazilian	Brazilian Restaurant
1450	Toronto	Downtown Toronto	Richmond	Adelaide Club Toronto	Gym / Fitness Center
1451	Toronto	Downtown Toronto	Richmond	Sam James Coffee Bar (SJCB)	Café
1452	Toronto	Downtown Toronto	Richmond	Fune Japanese Restaurant	Japanese Restaurant
1453	Toronto	Downtown Toronto	Richmond	The Rex Hotel Jazz & Blues Bar	Jazz Club
1454	Toronto	Downtown Toronto	Richmond	King Taps	Gastropub
1455	Toronto	Downtown Toronto	Richmond	Maman	Café
1456	Toronto	Downtown Toronto	Richmond	John & Sons Oyster House	Seafood Restaurant
1457	Toronto	Downtown Toronto	Richmond	Noodle King	Asian Restaurant
1458	Toronto	Downtown Toronto	Richmond	Roy Thomson Hall	Concert Hall
1459	Toronto	Downtown Toronto	Richmond	Royal Alexandra Theatre	Theater
1460	Toronto	Downtown Toronto	Richmond	Cactus Club Cafe	American Restaurant
1461	Toronto	Downtown Toronto	Richmond	Little India Restaurant	Indian Restaurant
1462	Toronto	Downtown Toronto	Richmond	Old City Hall	Monument / Landmark
1463	Toronto	Downtown Toronto	Richmond	Canoe	Restaurant
1464	Toronto	Downtown Toronto	Richmond	Rialto Espresso Bar	Café
1465	Toronto	Downtown Toronto	Richmond	Eggspectation Bell Trinity Square	Breakfast Spot
1466	Toronto	Downtown Toronto	Richmond	Princess Of Wales Theatre	Theater
1467	Toronto	Downtown Toronto	Richmond	Starbucks	Coffee Shop
1468	Toronto	Downtown Toronto	Richmond	Dark Horse Espresso Bar	Coffee Shop
1469	Toronto	Downtown Toronto	Richmond	Boxcar Social Temperance	Bar
1470	Toronto	Downtown Toronto	Richmond	Yuzu No Hana	Sushi Restaurant
1471	Toronto	Downtown Toronto	Richmond	Scotiabank Theatre	Movie Theater
1472	Toronto	Downtown Toronto	Richmond	Richmond Station	American Restaurant
1473	Toronto	Downtown Toronto	Richmond	Equinox Bay Street	Gym
1474	Toronto	Downtown Toronto	Richmond	TIFF Bell Lightbox	Movie Theater
1475	Toronto	Downtown Toronto	Richmond	Aboveground Art Supplies	Arts & Crafts Store
1476	Toronto	Downtown Toronto	Richmond	Brick Street Bakery	Bakery
1477	Toronto	Downtown Toronto	Richmond	YYoga	Yoga Studio
1478	Toronto	West Toronto	Dovercourt Village	Rosie Robin A Touch Of Convenience	Café
1479	Toronto	West Toronto	Dovercourt Village	Bakerbots Baking	Cupcake Shop
1480	Toronto	West Toronto	Dovercourt Village	Field Trip Cafe	Café
1481	Toronto	West Toronto	Dovercourt Village	Blood Brothers Brewing	Brewery
1482	Toronto	West Toronto	Dovercourt Village	Long & McQuade	Music Store
1483	Toronto	West Toronto	Dovercourt Village	Hogtown Vegan	Vegetarian / Vegan Restaurant
1484	Toronto	West Toronto	Dovercourt Village	The Greater Good Bar	Bar
1485	Toronto	West Toronto	Dovercourt Village	The Common	Coffee Shop
1486	Toronto	West Toronto	Dovercourt Village	Contra Cafe	Café
1487	Toronto	West Toronto	Dovercourt Village	Parallel	Middle Eastern Restaurant
1488	Toronto	West Toronto	Dovercourt Village	La Bella Managua Restaurant	South American Restaurant
1489	Toronto	West Toronto	Dovercourt Village	Burdock	Beer Bar
1490	Toronto	West Toronto	Dovercourt Village	Comedy Bar	Comedy Club
1491	Toronto	West Toronto	Dovercourt Village	Wise Bar	Bar
1492	Toronto	West Toronto	Dovercourt Village	Three Speed	Bar
1493	Toronto	West Toronto	Dovercourt Village	The Bad Dog Comedy Theatre	Comedy Club
1494	Toronto	West Toronto	Dovercourt Village	Filosophy	Café
1495	Toronto	West Toronto	Dovercourt Village	Civil Liberties	Cocktail Bar
1496	Toronto	West Toronto	Dovercourt Village	Pancho's Bakery	Bakery
1497	Toronto	West Toronto	Dovercourt Village	Spark Fresh Bar	Juice Bar
1498	Toronto	West Toronto	Dovercourt Village	Tallboys Craft Beer House	Pub
1499	Toronto	West Toronto	Dovercourt Village	Actinolite	Restaurant
1500	Toronto	West Toronto	Dovercourt Village	Banjara Indian Cuisine	Indian Restaurant
1501	Toronto	West Toronto	Dovercourt Village	Northwood	Cocktail Bar
1502	Toronto	West Toronto	Dovercourt Village	Burdock Bottle Shop	Beer Store
1503	Toronto	West Toronto	Dovercourt Village	Hub Coffee Shop	Coffee Shop
1504	Toronto	West Toronto	Dovercourt Village	Wenona Lodge	Bar
1505	Toronto	West Toronto	Dovercourt Village	Christie Pits Park	Park
1506	Toronto	West Toronto	Dovercourt Village	La Tortilleria Market	Mexican Restaurant
1507	Toronto	West Toronto	Dovercourt Village	Home Baking Co.	Bakery
1508	Toronto	West Toronto	Dovercourt Village	Pam's Caribbean Kitchen	Caribbean Restaurant
1509	Toronto	West Toronto	Dovercourt Village	Nova Era Bakery	Bakery
1510	Toronto	West Toronto	Dovercourt Village	Pero Restaurant	Ethiopian Restaurant
1511	Toronto	West Toronto	Dovercourt Village	Vinny’s Panini	Italian Restaurant
1512	Toronto	West Toronto	Dovercourt Village	Saving Gigi	Café
1513	Toronto	West Toronto	Dovercourt Village	Canvas Gallery	Art Gallery
1514	Toronto	West Toronto	Dovercourt Village	Ferre Sposa	Bridal Shop
1515	Toronto	West Toronto	Dovercourt Village	Nova Era Bakery	Bakery
1516	Toronto	West Toronto	Dovercourt Village	FreshCo	Supermarket
1517	Toronto	West Toronto	Dovercourt Village	Mulberry Bar	Cocktail Bar
1518	Toronto	West Toronto	Dovercourt Village	Happy Bakery & Pastries	Bakery
1519	Toronto	West Toronto	Dovercourt Village	Wallace Espresso	Coffee Shop
1520	Toronto	West Toronto	Dovercourt Village	The 47	Bar
1521	Toronto	West Toronto	Dovercourt Village	The Piston	Bar
1522	Toronto	West Toronto	Dovercourt Village	Bloomer's	Café
1523	Toronto	West Toronto	Dovercourt Village	Bar Neon	Cocktail Bar
1524	Toronto	West Toronto	Dovercourt Village	Karelia Kitchen	Scandinavian Restaurant
1525	Toronto	West Toronto	Dovercourt Village	Mazz Sushi	Sushi Restaurant
1526	Toronto	West Toronto	Dovercourt Village	Planet Fitness Toronto Galleria	Gym / Fitness Center
1527	Toronto	West Toronto	Dovercourt Village	South Indian Dosa Mahal	Indian Restaurant
1528	Toronto	West Toronto	Dufferin	Three Speed	Bar
1529	Toronto	West Toronto	Dufferin	Burdock	Beer Bar
1530	Toronto	West Toronto	Dufferin	Hogtown Vegan	Vegetarian / Vegan Restaurant
1531	Toronto	West Toronto	Dufferin	Burdock Bottle Shop	Beer Store
1532	Toronto	West Toronto	Dufferin	Pancho's Bakery	Bakery
1533	Toronto	West Toronto	Dufferin	Rosie Robin A Touch Of Convenience	Café
1534	Toronto	West Toronto	Dufferin	Home Baking Co.	Bakery
1535	Toronto	West Toronto	Dufferin	The Common	Coffee Shop
1536	Toronto	West Toronto	Dufferin	La Tortilleria Market	Mexican Restaurant
1537	Toronto	West Toronto	Dufferin	Field Trip Cafe	Café
1538	Toronto	West Toronto	Dufferin	Bakerbots Baking	Cupcake Shop
1539	Toronto	West Toronto	Dufferin	Wenona Lodge	Bar
1540	Toronto	West Toronto	Dufferin	Baddies	Café
1541	Toronto	West Toronto	Dufferin	Dufferin Grove Park	Park
1542	Toronto	West Toronto	Dufferin	Sugo	Italian Restaurant
1543	Toronto	West Toronto	Dufferin	The 47	Bar
1544	Toronto	West Toronto	Dufferin	Wise Bar	Bar
1545	Toronto	West Toronto	Dufferin	Karelia Kitchen	Scandinavian Restaurant
1546	Toronto	West Toronto	Dufferin	Bar Neon	Cocktail Bar
1547	Toronto	West Toronto	Dufferin	The Emerson	Gastropub
1548	Toronto	West Toronto	Dufferin	Long & McQuade	Music Store
1549	Toronto	West Toronto	Dufferin	Haven	Café
1550	Toronto	West Toronto	Dufferin	South Indian Dosa Mahal	Indian Restaurant
1551	Toronto	West Toronto	Dufferin	Through Being Cool Vegan Baking Co.	Bakery
1552	Toronto	West Toronto	Dufferin	Propeller Coffee Co.	Café
1553	Toronto	West Toronto	Dufferin	Grey Tiger	Cocktail Bar
1554	Toronto	West Toronto	Dufferin	Comedy Bar	Comedy Club
1555	Toronto	West Toronto	Dufferin	TOWN	Gift Shop
1556	Toronto	West Toronto	Dufferin	Tavoos Restaurant	Middle Eastern Restaurant
1557	Toronto	West Toronto	Dufferin	La Bella Managua Restaurant	South American Restaurant
1558	Toronto	West Toronto	Dufferin	Brockton Haunt	Coffee Shop
1559	Toronto	West Toronto	Dufferin	Filosophy	Café
1560	Toronto	West Toronto	Dufferin	Wallace Espresso	Coffee Shop
1561	Toronto	West Toronto	Dufferin	The Bad Dog Comedy Theatre	Comedy Club
1562	Toronto	West Toronto	Dufferin	Civil Liberties	Cocktail Bar
1563	Toronto	West Toronto	Dufferin	Dufferin Grove Farmers' Market	Farmers Market
1564	Toronto	West Toronto	Dufferin	Spark Fresh Bar	Juice Bar
1565	Toronto	West Toronto	Dufferin	Hello Darling	Breakfast Spot
1566	Toronto	West Toronto	Dufferin	Pho Linh	Vietnamese Restaurant
1567	Toronto	West Toronto	Dufferin	The Beer Store	Beer Store
1568	Toronto	West Toronto	Dufferin	Tallboys Craft Beer House	Pub
1569	Toronto	West Toronto	Dufferin	Cafe Neon	Café
1570	Toronto	West Toronto	Dufferin	Arabesque	Café
1571	Toronto	West Toronto	Dufferin	Swiss Chalet	Restaurant
1572	Toronto	West Toronto	Dufferin	Black Cat Espresso Bar	Coffee Shop
1573	Toronto	West Toronto	Dufferin	Nova Era Bakery	Bakery
1574	Toronto	West Toronto	Dufferin	Pam's Caribbean Kitchen	Caribbean Restaurant
1575	Toronto	West Toronto	Dufferin	Cinnabon	Bakery
1576	Toronto	West Toronto	Dufferin	Bairrada Churrasqueira Grill	BBQ Joint
1577	Toronto	West Toronto	Dufferin	Mazz Sushi	Sushi Restaurant
1578	Toronto	Scarborough	Scarborough Village	GoodLife Fitness Scarborough Markington	Gym
1579	Toronto	Scarborough	Scarborough Village	The Olde Stone Cottage Pub	Pub
1580	Toronto	Scarborough	Scarborough Village	The Butcher Shop	Butcher
1581	Toronto	Scarborough	Scarborough Village	Starbucks	Coffee Shop
1582	Toronto	Scarborough	Scarborough Village	Tim Hortons	Coffee Shop
1583	Toronto	Scarborough	Scarborough Village	Metro Pharmacy	Pharmacy
1584	Toronto	Scarborough	Scarborough Village	Tim Hortons	Coffee Shop
1585	Toronto	Scarborough	Scarborough Village	Popeyes Louisiana Kitchen	Fried Chicken Joint
1586	Toronto	Scarborough	Scarborough Village	The Beer Store	Beer Store
1587	Toronto	Scarborough	Scarborough Village	McDonald's	Fast Food Restaurant
1588	Toronto	Scarborough	Scarborough Village	Valumart	Grocery Store
1589	Toronto	Scarborough	Scarborough Village	Tim Hortons	Coffee Shop
1590	Toronto	Scarborough	Scarborough Village	Pizza Pizza	Pizza Place
1591	Toronto	Scarborough	Scarborough Village	Dollarama	Discount Store
1592	Toronto	Scarborough	Scarborough Village	Markington Square	Shopping Mall
1593	Toronto	Scarborough	Scarborough Village	Walmart Supercentre	Big Box Store
1594	Toronto	Scarborough	Scarborough Village	Scarborough Village Arena	Skating Rink
1595	Toronto	Scarborough	Scarborough Village	McDonald's	Fast Food Restaurant
1596	Toronto	Scarborough	Scarborough Village	Lucky Lin's	Chinese Restaurant
1597	Toronto	Scarborough	Scarborough Village	Halibut House Fish & Chips	Fish & Chips Shop
1598	Toronto	North York	Fairview	The Captain's Boil	Seafood Restaurant
1599	Toronto	North York	Fairview	Loblaws	Grocery Store
1600	Toronto	North York	Fairview	The Keg	Steakhouse
1601	Toronto	North York	Fairview	Starbucks	Coffee Shop
1602	Toronto	North York	Fairview	Aroma Espresso Bar	Café
1603	Toronto	North York	Fairview	Burrito Boyz	Burrito Place
1604	Toronto	North York	Fairview	Konjiki Ramen	Ramen Restaurant
1605	Toronto	North York	Fairview	Dakgogi	Korean Restaurant
1606	Toronto	North York	Fairview	Pastel Creperie & Dessert House	Creperie
1607	Toronto	North York	Fairview	Cineplex Cinemas Empress Walk	Movie Theater
1608	Toronto	North York	Fairview	Sushi Bong	Sushi Restaurant
1609	Toronto	North York	Fairview	Toronto Centre for the Arts	Theater
1610	Toronto	North York	Fairview	Satay Sate	Indonesian Restaurant
1611	Toronto	North York	Fairview	Buk Chang Dong Soon Tofu 북창동 순두부 돌솥밥	Korean Restaurant
1612	Toronto	North York	Fairview	Sushi Moto Sake & Wine Bar	Sushi Restaurant
1613	Toronto	North York	Fairview	Douglas Snow Aquatic Centre	Pool
1614	Toronto	North York	Fairview	Metro	Supermarket
1615	Toronto	North York	Fairview	Mel Lastman Square	Plaza
1616	Toronto	North York	Fairview	Saryo	Café
1617	Toronto	North York	Fairview	Owl of Minerva	Korean Restaurant
1618	Toronto	North York	Fairview	Aburi Room	Sushi Restaurant
1619	Toronto	North York	Fairview	Ajisen Ramen 味千ラーメン	Ramen Restaurant
1620	Toronto	North York	Fairview	St. Louis Bar & Grill	Wings Joint
1621	Toronto	North York	Fairview	MYMY Chicken	Fried Chicken Joint
1622	Toronto	North York	Fairview	Pizzaiolo	Pizza Place
1623	Toronto	North York	Fairview	Jack Astor's Bar & Grill	Restaurant
1624	Toronto	North York	Fairview	Sansotei Ramen 三草亭	Ramen Restaurant
1625	Toronto	North York	Fairview	Hakata Shoryuken Ramen	Ramen Restaurant
1626	Toronto	North York	Fairview	Wako Sushi + Bar	Japanese Restaurant
1627	Toronto	North York	Fairview	Starbucks	Coffee Shop
1628	Toronto	North York	Fairview	Chatime Bubble Tea 日出茶太	Bubble Tea Shop
1629	Toronto	North York	Fairview	Michaels	Arts & Crafts Store
1630	Toronto	North York	Fairview	TSUJIRI North York	Dessert Shop
1631	Toronto	North York	Fairview	Haida Sandwich	Fast Food Restaurant
1632	Toronto	North York	Fairview	Roll.com	Korean Restaurant
1633	Toronto	North York	Fairview	Bake Code 烘焙密碼	Bakery
1634	Toronto	North York	Fairview	GoodLife Fitness North York Madison Centre	Gym
1635	Toronto	North York	Fairview	Pyung Won House	Korean Restaurant
1636	Toronto	North York	Fairview	PetSmart	Pet Store
1637	Toronto	North York	Fairview	Symposium Cafe Restaurant & Lounge	Restaurant
1638	Toronto	North York	Fairview	ZenQ	Bubble Tea Shop
1639	Toronto	North York	Fairview	KINTON RAMEN	Ramen Restaurant
1640	Toronto	North York	Fairview	Sushi One	Japanese Restaurant
1641	Toronto	North York	Fairview	Wendy's	Fast Food Restaurant
1642	Toronto	North York	Fairview	Baton Rouge	American Restaurant
1643	Toronto	North York	Fairview	Empress Walk	Shopping Mall
1644	Toronto	North York	Fairview	The Fry	Fried Chicken Joint
1645	Toronto	North York	Fairview	Easy Drink Easy Go	Bubble Tea Shop
1646	Toronto	North York	Fairview	Aura	Lounge
1647	Toronto	North York	Fairview	Boston Pizza	Pizza Place
1648	Toronto	North York	Henry Farm	Starbucks	Coffee Shop
1649	Toronto	North York	Henry Farm	Tim Hortons	Coffee Shop
1650	Toronto	North York	Henry Farm	Tim Hortons	Coffee Shop
1651	Toronto	North York	Henry Farm	Tim Hortons	Coffee Shop
1652	Toronto	North York	Henry Farm	Havenbrook Park	Park
1653	Toronto	North York	Henry Farm	Oriole GO Station	Train Station
1654	Toronto	North York	Henry Farm	Hwy 401 at Leslie	Intersection
1655	Toronto	North York	Henry Farm	Brooklyn Italian Sandwiches & Eatery	Café
1656	Toronto	North York	Henry Farm	East Don Parklands Trail	Trail
1657	Toronto	North York	Henry Farm	Don Mills Subway Station	Metro Station
1658	Toronto	North York	Henry Farm	Donmills Subway Station	Metro Station
1659	Toronto	North York	Henry Farm	Parkway Forest Park	Park
1660	Toronto	North York	Henry Farm	Collega Aveda	Office
1661	Toronto	North York	Henry Farm	Ardene	Women's Store
1662	Toronto	North York	Oriole	Ikea North York L3 EV Charging Station 1	Furniture / Home Store
1663	Toronto	North York	Oriole	IKEA North York	Furniture / Home Store
1664	Toronto	North York	Oriole	The Keg Steakhouse + Bar	Steakhouse
1665	Toronto	North York	Oriole	IKEA Restaurant	Scandinavian Restaurant
1666	Toronto	North York	Oriole	Starbucks	Coffee Shop
1667	Toronto	North York	Oriole	Peking Man 牛家莊	Chinese Restaurant
1668	Toronto	North York	Oriole	Starbucks	Coffee Shop
1669	Toronto	North York	Oriole	Tim Hortons	Coffee Shop
1670	Toronto	North York	Oriole	Tim Hortons	Coffee Shop
1671	Toronto	North York	Oriole	McDonald's	Fast Food Restaurant
1672	Toronto	North York	Oriole	Canadian Tire	Hardware Store
1673	Toronto	North York	Oriole	TD Canada Trust	Bank
1674	Toronto	North York	Oriole	Dollarama	Discount Store
1675	Toronto	North York	Oriole	Oriole GO Station	Train Station
1676	Toronto	North York	Oriole	Hwy 401 at Leslie	Intersection
1677	Toronto	North York	Oriole	Collega Aveda	Office
1678	Toronto	North York	Oriole	Sharetea	Bubble Tea Shop
1679	Toronto	North York	Oriole	Leslie Subway Station	Metro Station
1680	Toronto	North York	Oriole	Subway	Sandwich Place
1681	Toronto	North York	Oriole	East Don Parklands Trail	Trail
1682	Toronto	North York	Oriole	Havenbrook Park	Park
1683	Toronto	North York	Oriole	Mark's	Clothing Store
1684	Toronto	North York	Oriole	Tidal Crossfit York Mills	Athletics & Sports
1685	Toronto	North York	Oriole	Brooklyn Italian Sandwiches & Eatery	Café
1686	Toronto	North York	Northwood Park	Shoppers Drug Mart	Pharmacy
1687	Toronto	North York	Northwood Park	Tim Hortons (Petro Canada)	Coffee Shop
1688	Toronto	North York	Northwood Park	Tim Hortons	Coffee Shop
1689	Toronto	North York	Northwood Park	The Beer Store	Beer Store
1690	Toronto	North York	Northwood Park	Popeyes Louisiana Kitchen	Fried Chicken Joint
1691	Toronto	North York	Northwood Park	Pizza Pizza	Pizza Place
1692	Toronto	North York	Northwood Park	McDonald's	Fast Food Restaurant
1693	Toronto	North York	Northwood Park	Pho Mi Viet Hoa	Vietnamese Restaurant
1694	Toronto	North York	Northwood Park	Living Well	Caribbean Restaurant
1695	Toronto	North York	Northwood Park	Jane Finch Mall	Shopping Mall
1696	Toronto	North York	York University	Absinthe Pub and Coffee Shop	Pub
1697	Toronto	North York	York University	Thai Express	Restaurant
1698	Toronto	North York	York University	Rogers Cup	Tennis Stadium
1699	Toronto	North York	York University	Aviva Centre	Tennis Stadium
1700	Toronto	North York	York University	Toronto Track & Field Center	Track
1701	Toronto	North York	York University	Bamiyan Kabob	Middle Eastern Restaurant
1702	Toronto	North York	York University	Black Creek Pioneer Village	Historic Site
1703	Toronto	North York	York University	Booster Juice	Smoothie Shop
1704	Toronto	North York	York University	Zteca	Mexican Restaurant
1705	Toronto	North York	York University	Canlan Ice Sports - York	Skating Rink
1706	Toronto	North York	York University	Shoppers Drug Mart	Pharmacy
1707	Toronto	North York	York University	Tim Hortons	Coffee Shop
1708	Toronto	North York	York University	Pizza Pizza	Pizza Place
1709	Toronto	North York	York University	Falafel Hut	Falafel Restaurant
1710	Toronto	North York	York University	Tim Hortons (TEL Building)	Coffee Shop
1711	Toronto	North York	York University	Hero Certified Burgers	Burger Joint
1712	Toronto	North York	York University	Shopsy's Sports Grill	Bar
1713	Toronto	North York	York University	Sakura	Japanese Restaurant
1714	Toronto	North York	York University	La Prep	Restaurant
1715	Toronto	North York	York University	Tim Hortons	Coffee Shop
1716	Toronto	North York	York University	Wendy's	Fast Food Restaurant
